message_id,allocation_date,authorized_customer_id,raw_message,message_difficulty,split,message_hash_sha256
M000856,2025-03-17,C011,"Please deliver 30 kg tomatoes grade A, no substitutes; also 3 crate lettuces grade A, no substitutes; also 2 crate spinach grade A, no substitutes; also 16 kg broccoli grade A, no substitutes on 2025-03-17. Customer ref C011.",standard,test,00ec9445e3a1a8930bfe187fc6a72cb0a6e498f34acb2482fac2dd7e93f265a5
M000857,2025-03-17,C012,"Amendment - need 6 kg cucumber grade B, no substitutes; also 18 kg carrots grade A, substitution OK for 17/03; same delivery slot. Ref 12",hard,test,58e2cc4115bc17a0bcbdc3096343722b1da969dd6629b00afb95a5af88c07941
M000858,2025-03-18,C001,"Morning, can u send 7 box tomato grade A, no substitutes; also 7 kg lettuce grade B, no substitutes for 18/03; confirm asap. Ref 01",hard,test,55ddc66b123d191ac6cdbf06737a0ac47d97a48f2a21ac4ebd03f1c0b60e4bdf
M000859,2025-03-18,C002,"Please deliver 4 box spinach grade A, no substitutes on 2025-03-18. Customer ref C002.",standard,test,2cad2ecf400d8e418f89b9d724d7613a1d836eea37038e1ca972a44cb2f1761f
M000860,2025-03-18,C003,"Morning, can u send 15 box lettuce grade B, no substitutes; also 1 box berries grade A, no substitutes; also 3 kg broccoli grade A, no substitutes for 18/03; confirm asap. Ref 03",hard,test,ea7f16ffe382af54e5defe3cbe50a2117045829fb3a24da62dd10853a46b9bea
M000861,2025-03-18,C004,"Please deliver 52 kg tomato grade B, substitution OK; also 35 kg leaf spinach grade A, no substitutes on 2025-03-18. Customer ref C004.",standard,test,7292ee3b1a538177e389f84730c40a910a83cb6a99e7e89265ab5e8172d7d09c
M000862,2025-03-18,C005,"Please deliver 14 kg cuke grade A, no substitutes; also 6 box carrot grade A, no substitutes; also 39 kg brocc grade A, no substitutes on 2025-03-18. Customer ref C005.",standard,test,65100aedf93784bc5b30fbdbb2ed2db0d33610a36fdf31b10189d7eded6a9b02
M000863,2025-03-18,C006,"Please deliver 13 kg strawberries grade A, no substitutes on 2025-03-18. Customer ref C006.",standard,test,c0512d7b4b06fa09583d45b1cd7d3d765700e8b50f576154a8a144c7e98a9527
M000864,2025-03-18,C007,"Please deliver 106 kg cucumbers grade B, substitution OK; also 4 crate capsicum grade A, no substitutes; also 5 box carrot grade B, no substitutes on 2025-03-18. Customer ref C007.",standard,test,65b00c922422471da5638e89e065b7dd2e3ae781006a26c99fb7a101d16a2b71
M000865,2025-03-18,C009,"Please deliver 8 kg toms grade A, no substitutes; also 1 crate carrots grade A, no substitutes on 2025-03-18. Customer ref C009.",standard,test,47e8651e5c1b4588e450ec57384e5b2d43cc9b3fd71e49aed7e0124789e43c4f
M000866,2025-03-18,C010,"Please deliver 11 box tomatoes grade B, no substitutes; also 19 kg berries grade A, no substitutes; also 12 kg bell pepper grade B, no substitutes on 2025-03-18. Customer ref C010.",standard,test,7bf29f0eba4ca2ddd03093367756e04f1477a12f3a7abc12e0aabb073ff40fd5
M000867,2025-03-18,C011,"Amendment - need 3 crate car grade B, no substitutes for 18/03; same delivery slot. Ref 11",hard,test,39a5a8f402cf15917d3ec577ab00fe0275aa9e901ec877d6fdc74f1ddb30a366
M000868,2025-03-18,C012,"Please deliver 7 kg bell pepper grade A, no substitutes; also 53 kg broccoli grade A, no substitutes on 2025-03-18. Customer ref C012.",standard,test,1a6f9ff2ff8110f0e02ea2f189fb190478e0b1ad0159ba1fb639b158305bdbd9
M000869,2025-03-19,C001,"Please deliver 46 kg lettuce grade A, no substitutes; also 5 box strawberry grade B, substitution OK; also 7 kg carrots grade A, no substitutes on 2025-03-19. Customer ref C001.",standard,test,110877921c42a14eef938dde632741f14abf313c09ab2cf8746a506d4fd50859
M000870,2025-03-19,C002,"Please deliver 9 kg lett grade B, no substitutes; also 18 kg capsicum grade A, no substitutes; also 1 box spin grade A, substitution OK; also 3 kg carrot grade A, no substitutes on 2025-03-19. Customer ref C002.",standard,test,9b71dd8129698ddfc090c395dfe8209be745123a41322fcc64934058c28c3259
M000871,2025-03-19,C004,"Please deliver 3 box carrots grade A, no substitutes; also 3 box broc grade A, no substitutes on 2025-03-19. Customer ref C004.",standard,test,30eebede7df96d5dfdf6ca7178cf29117f781b65327d255771a39bc7c7e83a7e
M000872,2025-03-19,C005,"Amendment - need 26 kg cucumbers grade B, substitution OK; also 7 kg peppers grade A, substitution OK for 19/03; call if any issue. Ref 05",hard,test,97657a571c127f4c1f0f3a9d9841f1a23549e455b34d448b20c14992351b979b
M000873,2025-03-19,C006,"Please deliver 10 kg bell pepper grade B, substitution OK; also 10 kg leaf spinach grade B, no substitutes; also 9 kg brocc grade B, substitution OK on 2025-03-19. Customer ref C006.",standard,test,d9e701d6c6998b6463b5850218d5f5d77b3260f55dd98982bc9fe41515ebdf28
M000874,2025-03-19,C007,"Please deliver 46 kg toms grade B, substitution OK; also 10 box cucumber grade A, no substitutes; also 25 kg carrot grade B, no substitutes on 2025-03-19. Customer ref C007.",standard,test,1f9acf74c5625315dcc2fcf181fc7b0547dbe92468b1f71e189c9df5cc271a34
M000875,2025-03-19,C008,"Please deliver 16 kg capsicum grade B, substitution OK on 2025-03-19. Customer ref C008.",standard,test,0766c3260e0dcacfcd79547ddf7787e392e6798949577ea071c4939c1e13c6ac
M000876,2025-03-19,C009,"Please deliver 19 kg toms grade A, no substitutes; also 2 crate broc grade A, no substitutes on 2025-03-19. Customer ref C009.",standard,test,b6ee2e82dd7524f0db075322febe2597bb2eb748916fc24d7f24054fa164ded6
M000877,2025-03-19,C010,"Please deliver 5 kg strawberry grade A, no substitutes on 2025-03-19. Customer ref C010.",standard,test,e32480b7b5e9eef7ad7242ef9748974a82f9663881936d5c3158aa0bc7bca492
M000878,2025-03-19,C011,"Please deliver 2 crate tomatoes grade A, no substitutes; also 18 kg strawberry grade A, no substitutes; also 4 kg bell pepper grade B, no substitutes; also 11 kg spin grade B, substitution OK on 2025-03-19. Customer ref C011.",standard,test,5ff123ca035648b12101e646f312218c009fd071ebfb2e6e8230300baf38c6ae
M000879,2025-03-19,C012,"Please deliver 8 kg cucumbers grade A, no substitutes; also 13 kg strawberries grade A, no substitutes on 2025-03-19. Customer ref C012.",standard,test,140309d2b98583e0a9f906d5222904e0683159abb2abcf46006a87d9618a131a
M000880,2025-03-20,C001,"Amendment - need 36 kg lettuce grade A, no substitutes for 20/03; same delivery slot. Ref 01",hard,test,b8d0ae1f1743d9ca839ede4eafbc58a126c757f0c7f8461caf4d6a65c99b596d
M000881,2025-03-20,C002,"Please deliver 1 box spinach grade B, substitution OK; also 10 kg brocc grade B, no substitutes on 2025-03-20. Customer ref C002.",standard,test,26428d0c699db96cd2b7e8232fbbfaf5f725de0d93b4635794a7b37b9388ab5e
M000882,2025-03-20,C003,"Please deliver 27 kg toms grade B, substitution OK; also 6 box lettuce grade B, no substitutes on 2025-03-20. Customer ref C003.",standard,test,7b9b47c92617493f1a12b6f4aa4b549ce7fbc869ae8ccb5a5244c30d97b8b2a5
M000883,2025-03-20,C004,"Please deliver 53 kg cucumbers grade A, substitution OK; also 1 crate bell pepper grade A, no substitutes; also 22 kg spin grade A, no substitutes; also 1 crate car grade A, substitution OK; also 2 crate broc grade A, no substitutes on 2025-03-20. Customer ref C004.",standard,test,c83499019d9c0f63fbfff8f51ed6e6044dfab0086b9da599c7aa445136fb607a
M000884,2025-03-20,C005,"Amendment - need 2 box strawberry grade B, substitution OK; also 14 kg peppers grade A, no substitutes for 20/03; call if any issue. Ref 05",hard,test,59f88e49dacd0ec1719699379282ecf61a6b6338db97ceb65f63b9bf78cf7ebb
M000885,2025-03-20,C006,"Amendment - need 12 kg lett grade A, no substitutes; also 16 box berries grade A, no substitutes; also 17 kg bell pepper grade A, no substitutes; also 33 kg carrot grade B, substitution OK for 20/03; confirm asap. Ref 06",hard,test,3b4852a9f87b95217806dac97fb1def79f4b3f1397e226dc08664f95382c7762
M000886,2025-03-20,C008,"Please deliver 88 kg tomatoes grade B, substitution OK; also 5 box cuke grade A, no substitutes on 2025-03-20. Customer ref C008.",standard,test,30e997ef6347d17c0a28105f30eabbe4091f0d089f2b7a26410c7d6dcb8d48f4
M000887,2025-03-20,C009,"Please deliver 14 kg tomato grade B, substitution OK; also 14 kg peppers grade B, substitution OK on 2025-03-20. Customer ref C009.",standard,test,09b7e3bb8b51b0e4c029aed4d8538f8e6713ccb46a411d5cddc6a65e7cc55257
M000888,2025-03-20,C010,"Please deliver 3 crate leaf spinach grade B, substitution OK; also 6 kg carrot grade B, substitution OK; also 1 crate broc grade A, no substitutes on 2025-03-20. Customer ref C010.",standard,test,5d504d4563d658f7354d62a68e0e769c03fec00c0391016abb1accdb27f7dc4e
M000889,2025-03-20,C011,"Please deliver 11 kg tomatoes grade B, substitution OK; also 9 kg lettuces grade A, no substitutes; also 2 box berries grade B, substitution OK; also 4 box car grade B, no substitutes; also 1 crate brocc grade A, no substitutes on 2025-03-20. Customer ref C011.",standard,test,d4cecebcc53cf406a0a137ec111643cb0495cc314727d6195c7c4d07241eee94
M000890,2025-03-20,C012,"Morning, can u send 35 kg lettuces grade A, no substitutes; also 23 kg cucumbers grade A, no substitutes; also 6 kg bell pepper grade A, no substitutes for 20/03; call if any issue. Ref 12",hard,test,43b8d6eb27a48c748491f88894148a8d4c7663b29b5197c97374a4c3b0a0d75c
M000891,2025-03-21,C001,"Please deliver 3 kg cuke grade A, no substitutes; also 11 kg strawberry grade A, no substitutes; also 45 kg capsicum grade B, substitution OK; also 3 kg leaf spinach grade B, substitution OK; also 5 kg carrot grade B, substitution OK; also 27 kg brocc grade B, no substitutes on 2025-03-21. Customer ref C001.",standard,test,db6a9e5eb4c8c058af078490f5db7d23616c744cda9bff4641ec13b06d49ddfc
M000892,2025-03-21,C002,"Amendment - need 2 box cuke grade B, no substitutes; also 16 kg leaf spinach grade A, no substitutes for 21/03; call if any issue. Ref 02",hard,test,491fb7c992a35224c165d656db14e80e40bb02c358e4dd8ddea858c0860ba1cc
M000893,2025-03-21,C003,"Please deliver 11 kg tomato grade A, substitution OK; also 8 kg lett grade B, substitution OK; also 21 kg carrot grade A, no substitutes; also 3 kg brocc grade B, substitution OK on 2025-03-21. Customer ref C003.",standard,test,45f3b6d79bfed3cace971ef1e885286f7b738aba4b97a27a7636ccdb943d1403
M000894,2025-03-21,C004,"Please deliver 25 kg cuke grade B, no substitutes on 2025-03-21. Customer ref C004.",standard,test,06807f791d6765af8a4585612ba555420df79c034174a58b535a59ba97498f75
M000895,2025-03-21,C005,"Please deliver 2 crate berries grade A, no substitutes; also 1 crate spinach grade B, substitution OK on 2025-03-21. Customer ref C005.",standard,test,cb03f72c1b61311bddd26cd4a6bfb3178c464aaf01897c6a17bf6872283fe98c
M000896,2025-03-21,C008,"Please deliver 9 kg tomato grade A, no substitutes; also 51 kg lettuces grade A, no substitutes; also 31 kg car grade A, no substitutes; also 25 kg broccoli grade B, substitution OK on 2025-03-21. Customer ref C008.",standard,test,d22eae621cf1b7ab41758a1b6346d82f009f489a4b97706b4a62f64a00cb8d29
M000897,2025-03-21,C009,"Amendment - need 1 crate toms grade B, no substitutes; also 3 kg lettuces grade A, substitution OK; also 27 kg cucumber grade B, substitution OK; also 2 box strawberry grade A, no substitutes; also 1 crate spin grade A, no substitutes for 21/03; same delivery slot. Ref 09",hard,test,f70218ecb91c0e50caa82b3457c90f04c81d1151b0f60f9630efee6f264728ae
M000898,2025-03-21,C010,"Hi team pls arrange 15 kg carrot grade A, no substitutes; also 10 kg broc grade A, no substitutes for 21/03; same delivery slot. Ref 10",hard,test,8236cc147abdb31e25037e852a6f9944c07bdd5f1b54f88120886bfe2c84d026
M000899,2025-03-21,C011,"Please deliver 34 kg toms grade A, no substitutes; also 8 kg cucumber grade A, no substitutes on 2025-03-21. Customer ref C011.",standard,test,e46e545b5539f78533e6cfdae6ba34262415cd6f556c491fb87ae6e51fdb4648
M000900,2025-03-21,C012,"Please deliver 13 kg toms grade B, substitution OK; also 3 box strawberry grade B, no substitutes; also 32 kg peppers grade A, substitution OK; also 1 box carrot grade A, no substitutes on 2025-03-21. Customer ref C012.",standard,test,d8977d3e5b2f8f7ba1ba193a0427cfab332f715c3cf72c64d4a8d56cab7b8b87
M000901,2025-03-22,C001,"Please deliver 3 kg strawberry grade A, no substitutes on 2025-03-22. Customer ref C001.",standard,test,947702bd21a69443daeb6e735618271408cc08baaf77a98a5da419bdc429f783
M000902,2025-03-22,C002,"Hi team pls arrange 13 kg peppers grade B, substitution OK for 22/03; same delivery slot. Ref 02",hard,test,478bd02ab0bab51a8c11577637d22cf2dc4ea98464db87e72510c4418ce07c71
M000903,2025-03-22,C003,"Please deliver 16 kg cucumber grade A, substitution OK; also 24 kg broc grade A, no substitutes on 2025-03-22. Customer ref C003.",standard,test,8588fed22fa97fe849eb81713c676d6c4af49848190f483ae2deb0c8df7eaef3
M000904,2025-03-22,C004,"Morning, can u send 5 crate tomato grade A, no substitutes; also 8 kg peppers grade B, no substitutes; also 5 kg carrot grade A, no substitutes for 22/03; call if any issue. Ref 04",hard,test,e1de75aef4568ffbd90057df9d6529c44ba4ee1c05f50945708242e63df647ac
M000905,2025-03-22,C006,"Please deliver 41 kg lettuces grade A, substitution OK; also 3 kg spin grade A, no substitutes; also 5 crate car grade B, substitution OK; also 8 box broc grade A, substitution OK on 2025-03-22. Customer ref C006.",standard,test,5d477a357bacd63b5d11a277cfecb7acf3b24692a63839ae17c2d99bd19e3a47
M000906,2025-03-22,C007,"Please deliver 20 kg lettuces grade B, substitution OK; also 25 kg strawberries grade A, no substitutes; also 2 crate bell pepper grade B, substitution OK on 2025-03-22. Customer ref C007.",standard,test,784714fedf282a6cc08540ea69b857babd284644169e5189faf59a4369963715
M000907,2025-03-22,C008,"Please deliver 43 kg tomato grade A, no substitutes on 2025-03-22. Customer ref C008.",standard,test,d7cd77f899686f40166b09d9c49ba4d8a0705e03c3defb052157c70598651003
M000908,2025-03-22,C009,"Please deliver 8 kg tomato grade A, no substitutes; also 31 kg cuke grade A, substitution OK; also 10 kg leaf spinach grade A, substitution OK; also 31 kg carrot grade B, substitution OK on 2025-03-22. Customer ref C009.",standard,test,ee6fab56b7fb7b22874275d77572bb4f5c9a8c6cf776ebd3fdcb255c531ab82d
M000909,2025-03-22,C010,"Please deliver 14 kg bell pepper grade A, no substitutes; also 7 kg spin grade B, substitution OK on 2025-03-22. Customer ref C010.",standard,test,a8972c705219d9bd9859930b3627bb98f09fe7f259fda82366857a995ff48589
M000910,2025-03-22,C011,"Please deliver 3 crate toms grade B, no substitutes; also 6 box strawberries grade B, substitution OK; also 1 box leaf spinach grade A, no substitutes on 2025-03-22. Customer ref C011.",standard,test,d16c94abd3a13184f6684c899a1982d072db58624a05c3c0d188ecd2ff4bfccb
M000911,2025-03-22,C012,"Hi team pls arrange 2 box tomato grade A, substitution OK; also 6 kg peppers grade B, no substitutes; also 39 kg spinach grade A, substitution OK for 22/03; confirm asap. Ref 12",hard,test,5ce7e07fede29c75a2a048ef8ef44cbddbf54e6fa47fa02534a0fc0dc3d4d90d
M000912,2025-03-23,C001,"Please deliver 2 crate tomato grade A, no substitutes; also 4 box carrot grade A, no substitutes; also 18 kg broc grade A, no substitutes on 2025-03-23. Customer ref C001.",standard,test,151b16178bf92d83cfdb9c4aac28483fed1d9e2b299fe7dffb212cae40832c7b
M000913,2025-03-23,C002,"Please deliver 44 kg tomatoes grade B, no substitutes; also 48 kg lett grade A, no substitutes; also 53 kg cucumber grade A, substitution OK; also 34 kg bell pepper grade B, no substitutes; also 5 kg broccoli grade B, no substitutes on 2025-03-23. Customer ref C002.",standard,test,5570d22110655c249365bea5e475fa91cf9cc8cc2a39d525cd74894381995c6b
M000914,2025-03-23,C003,"Hi team pls arrange 28 kg cucumber grade B, no substitutes for 23/03; same delivery slot. Ref 03",hard,test,cd831bd933548e5202e3725ebb810867d80576d35ebe95352ac2d77045778754
M000915,2025-03-23,C004,"Please deliver 5 box peppers grade B, substitution OK; also 20 kg spinach grade B, no substitutes; also 8 kg broc grade A, no substitutes on 2025-03-23. Customer ref C004.",standard,test,5920efaa2d74af5de8b3999b7cfbe5eeb47197493ae53c9459dc13fe01738f6c
M000916,2025-03-23,C005,"Please deliver 13 kg berries grade B, substitution OK; also 23 kg car grade A, no substitutes on 2025-03-23. Customer ref C005.",standard,test,b63276391e8ff4e878bb499680cf765002c6736cbd696d6682ff4598b051b0e8
M000917,2025-03-23,C007,"Morning, can u send 7 box tomatoes grade A, no substitutes for 23/03; call if any issue. Ref 07",hard,test,fda7e4f092d5946c634b037a6e659ff22e3c27c1abc30fe5edaeb021206a95fe
M000918,2025-03-23,C008,"Please deliver 6 kg tomatoes grade B, substitution OK; also 18 kg lettuces grade A, no substitutes; also 26 kg broc grade B, substitution OK on 2025-03-23. Customer ref C008.",standard,test,b97dad6cb8a5299901c38b2ab938cd7ccf325f87f9c92eca4e69671008925a50
M000919,2025-03-23,C009,"Please deliver 5 kg spin grade B, substitution OK; also 41 kg carrot grade A, no substitutes on 2025-03-23. Customer ref C009.",standard,test,848159ca73978fdcfaf166ca20b9b17f614f002b5428442ec2bb1f473a1bb2a4
M000920,2025-03-23,C010,"Hi team pls arrange 2 box lettuce grade A, no substitutes for 23/03; same delivery slot. Ref 10",hard,test,3f33d9eb526c75249f59a3e2f74efdb913b83d69ad5e9543302db06a27b8adde
M000921,2025-03-23,C011,"Please deliver 16 kg strawberry grade B, substitution OK on 2025-03-23. Customer ref C011.",standard,test,67b2753f9eabc1b1a6363189d7fbb373b9b0f2c2226b3174872e2d9aefbebf54
M000922,2025-03-23,C012,"Please deliver 8 box spin grade A, no substitutes on 2025-03-23. Customer ref C012.",standard,test,e60de323a8739f30ba4070515d266896fe61735781aa4088f92dbf379e35090c
M000923,2025-03-24,C001,"Please deliver 21 kg lettuce grade A, no substitutes; also 1 box cucumber grade A, no substitutes; also 9 kg strawberry grade B, substitution OK; also 11 kg broc grade B, substitution OK on 2025-03-24. Customer ref C001.",standard,test,810b0bf17c7d0d974319dbbecade4b71476fe57ebf7d1df61e6fa56e416c8f17
